time,knee_angle_r,Torque,path_actuator,,Moment arm,,,,Moment arm
1.13301865,-2.42083451,-40.3353608,533.8247705,,,,,,-0.075559178
1.13433196,-2.36540411,-40.80500425,539.8152823,,,,,,-0.07559068
1.135,-2.33753888,-41.04404383,542.8624923,,,,,,-0.075606704
1.13508524,-2.33399907,-41.07736314,543.2884927,,,,,,-0.075608749
1.13517048,-2.33046279,-41.1106842,543.7144931,,,,,,-0.075610793
1.13559668,-2.31283484,-41.2773156,545.8444951,,,,,,-0.075621017
1.1372372,-2.24582238,-41.91911191,554.0431982,,,,,,-0.075660367
1.1388301,-2.18203566,-42.54289346,562.003881,,,,,,-0.075698576
1.14,-2.13598879,-43.00141882,567.8506259,,,,,,-0.075726638
1.14015889,-2.12978784,-43.05162252,568.484974,,,,,,-0.075730449
1.14031777,-2.12359949,-43.10183091,569.1193222,,,,,,-0.07573426
1.1411122,-2.09284524,-43.35294583,572.2910629,,,,,,-0.075753316
1.14259949,-2.03610369,-43.82339264,578.2289985,,,,,,-0.075788991
1.14408677,-1.98046647,-44.29426299,584.1669341,,,,,,-0.075824667
1.145,-1.94688015,-44.58359759,587.8129545,,,,,,-0.075846572
1.14506419,-1.94453682,-44.60315072,588.0588152,,,,,,-0.075848112
1.14512838,-1.94219583,-44.6227046,588.3046759,,,,,,-0.075849651
1.14544932,-1.93052626,-44.72048525,589.5339792,,,,,,-0.07585735
1.14705402,-1.87308859,-45.20967242,595.680496,,,,,,-0.075895841
1.14847287,-1.82359338,-45.6425962,601.1151235,,,,,,-0.075929875
1.14989172,-1.77530382,-46.0758899,606.5497511,,,,,,-0.075963909
1.15,-1.77166786,-46.10897068,606.9644787,,,,,,-0.075966506
1.15005326,-1.76988182,-46.12195024,607.1251275,,,,,,-0.075967783
1.15010652,-1.76809745,-46.1349302,607.2857763,,,,,,-0.075969061
1.15037284,-1.75920058,-46.19983647,608.0890203,,,,,,-0.075975449
1.1517044,-1.71532792,-46.52452116,612.1052406,,,,,,-0.076007389
1.15301125,-1.67323792,-46.84343219,616.0469591,,,,,,-0.076038736
1.15431811,-1.63210762,-47.1625905,619.9886776,,,,,,-0.076070084
1.155,-1.61104294,-47.32921824,622.0453776,,,,,,-0.07608644
1.15504831,-1.60956135,-47.34100754,622.1908478,,,,,,-0.076087599
1.15509662,-1.60808121,-47.35279718,622.3363179,,,,,,-0.076088758
1.15533816,-1.60070238,-47.41175028,623.0636687,,,,,,-0.076094551
1.15654588,-1.56437135,-47.70664252,626.7004225,,,,,,-0.076123521
1.15783099,-1.52677634,-48.02066313,630.5702234,,,,,,-0.076154346
1.1591161,-1.49029227,-48.33492232,634.4400242,,,,,,-0.076185172
1.16,-1.46583973,-48.55120983,637.1016935,,,,,,-0.076206374
1.160042,-1.4646908,-48.56105313,637.2224358,,,,,,-0.076207381
1.160084,-1.46354304,-48.57089668,637.3431782,,,,,,-0.076208389
1.16029399,-1.45782175,-48.6201179,637.9468898,,,,,,-0.076213426
1.16134396,-1.42964988,-48.86631552,640.9654478,,,,,,-0.076238611
1.16262943,-1.39613344,-49.16794111,644.6610545,,,,,,-0.076269445
1.1639149,-1.3636787,-49.46979461,648.3566612,,,,,,-0.07630028
1.165,-1.33711984,-49.72477323,651.4762035,,,,,,-0.076326308
1.16504239,-1.33609832,-49.73692511,651.6267324,,,,,,-0.076327325
1.16508477,-1.33507802,-49.74907715,651.7772612,,,,,,-0.076328341
1.1652967,-1.3299949,-49.80984238,652.5299054,,,,,,-0.076333425
1.16635636,-1.30505094,-50.11378349,656.2931265,,,,,,-0.076358843
1.16766821,-1.27529504,-50.49032539,660.9519672,,,,,,-0.07639031
1.16898006,-1.24680196,-50.8671605,665.610808,,,,,,-0.076421777
1.17,-1.22551622,-51.16034589,669.2329764,,,,,,-0.076446242
1.17013725,-1.22270938,-51.22023107,669.9874864,,,,,,-0.076449534
1.17027449,-1.2199162,-51.28012105,670.7419964,,,,,,-0.076452826
1.17096072,-1.20615802,-51.57964598,674.5145465,,,,,,-0.076469286
1.17250776,-1.1764395,-52.25535864,683.019488,,,,,,-0.076506395
1.17405481,-1.14853302,-52.93170267,691.5244296,,,,,,-0.076543504
1.175,-1.13236519,-53.34523545,696.7206469,,,,,,-0.076566176
1.17503658,-1.13175281,-53.35994509,696.9047773,,,,,,-0.076567053
1.17507316,-1.13114142,-53.37465506,697.0889076,,,,,,-0.076567931
1.17525605,-1.12809926,-53.44820958,698.0095593,,,,,,-0.076572317
1.17617053,-1.11325433,-53.81610386,702.6128176,,,,,,-0.076594253
1.17733638,-1.09520045,-54.28541894,708.4814354,,,,,,-0.076622218
1.1787627,-1.07443557,-54.86003403,715.6612104,,,,,,-0.076656431
1.18,-1.05764065,-55.35889841,721.889514,,,,,,-0.07668611
1.18003478,-1.05718569,-55.3726168,722.0605489,,,,,,-0.076686944
1.18006956,-1.0567317,-55.38633547,722.2315839,,,,,,-0.076687778
1.18024346,-1.05447633,-55.45493312,723.0867584,,,,,,-0.076691949
1.18111298,-1.04357091,-55.79802874,727.3626312,,,,,,-0.076712806
1.18252274,-1.02724194,-56.35467695,734.2952099,,,,,,-0.076746622
1.18393251,-1.01259712,-56.91179419,741.2277885,,,,,,-0.076780438
1.185,-1.00260524,-57.3339612,746.4772112,,,,,,-0.076806044
1.18506663,-1.00201229,-57.35992631,746.799732,,,,,,-0.076807642
1.18513326,-1.0014229,-57.38589245,747.1222527,,,,,,-0.07680924
1.18546641,-0.99852917,-57.51573861,748.7348564,,,,,,-0.076817231
1.18709689,-0.98562694,-58.15160181,756.6272461,,,,,,-0.076856341
1.18854514,-0.97590831,-58.71691078,763.6374818,,,,,,-0.07689108
1.18999338,-0.9678693,-59.28270661,770.6477175,,,,,,-0.076925819
1.19,-0.96783656,-59.2852941,770.6797628,,,,,,-0.076925978
1.19005649,-0.96755873,-59.30531762,770.9264793,,,,,,-0.076927333
1.19011297,-0.96728362,-59.32534163,771.1731958,,,,,,-0.076928687
1.1903954,-0.96594921,-59.42547224,772.4067781,,,,,,-0.076935462
1.19180756,-0.96032277,-59.92637618,778.5746898,,,,,,-0.076969335
1.1931099,-0.95670977,-60.38869581,784.2629302,,,,,,-0.077000574
1.19441223,-0.9546269,-60.85137064,789.9511705,,,,,,-0.077031813
1.195,-0.95419066,-61.06030067,792.5183767,,,,,,-0.077045911
1.19504138,-0.9541718,-61.06948968,792.6274319,,,,,,-0.077046904
1.19508276,-0.95415449,-61.0786789,792.7364872,,,,,,-0.077047897
1.19528967,-0.9540912,-61.12462843,793.2817635,,,,,,-0.07705286
1.19632422,-0.95434636,-61.35445727,796.0081448,,,,,,-0.077077675
1.19762446,-0.95598999,-61.6435043,799.4347374,,,,,,-0.077108864
1.1989247,-0.95910037,-61.93276507,802.8613301,,,,,,-0.077140052
1.2,-0.96281804,-62.17214463,805.6951143,,,,,,-0.077165845
1.20004353,-0.96299129,-62.17682164,805.7448214,,,,,,-0.07716689
1.20008706,-0.96316635,-62.18149874,805.7945285,,,,,,-0.077167934
1.20030469,-0.96406891,-62.20488546,806.043064,,,,,,-0.077173154
1.20139288,-0.96926969,-62.32185871,807.2857415,,,,,,-0.077199256
1.20267259,-0.97687791,-62.45950202,808.7471273,,,,,,-0.077229952
1.20395229,-0.98612572,-62.59723485,810.208513,,,,,,-0.077260648
1.205,-0.99493512,-62.7100648,811.4049614,,,,,,-0.077285779
1.20520081,-0.99675242,-62.72964905,811.6077788,,,,,,-0.077290596
1.20540162,-0.9986114,-62.74923525,811.8105962,,,,,,-0.077295413
1.20640568,-1.00853356,-62.84719575,812.8246835,,,,,,-0.077319497
1.20768202,-1.02266531,-62.97179207,814.113776,,,,,,-0.077350112
1.20895836,-1.03851153,-63.09646732,815.4028685,,,,,,-0.077380728
1.21,-1.05273216,-63.19827528,816.4549178,,,,,,-0.077405713
1.21009936,-1.05415,-63.20014187,816.4538935,,,,,,-0.077408097
1.21019872,-1.05557859,-63.20200846,816.4528693,,,,,,-0.07741048
1.21069553,-1.06288258,-63.21134155,816.4477483,,,,,,-0.077422397
1.21230182,-1.08833852,-63.2415165,816.4311907,,,,,,-0.077460927
1.21360096,-1.11100316,-63.26592056,816.4177992,,,,,,-0.077492089
1.21490011,-1.13557204,-63.29032397,816.4044077,,,,,,-0.077523251
1.215,-1.13754208,-63.29220028,816.403378,,,,,,-0.077525647
1.21511038,-1.13973256,-63.28803616,816.3217861,,,,,,-0.077528295
1.21522075,-1.14193743,-63.28387141,816.2401942,,,,,,-0.077530942
1.21577263,-1.15317869,-63.26304177,815.8322346,,,,,,-0.07754418
1.21730667,-1.1863486,-63.20508497,814.6982359,,,,,,-0.077580977
1.21860944,-1.21677166,-63.15579989,813.7351944,,,,,,-0.077612226
1.21991222,-1.24929808,-63.10645483,812.7721528,,,,,,-0.077643476
1.22,-1.25156631,-63.10312781,812.7072636,,,,,,-0.077645581
1.22004369,-1.25269893,-63.10114632,812.6707754,,,,,,-0.077646629
1.22008738,-1.25383396,-63.09916476,812.6342872,,,,,,-0.077647677
1.22030584,-1.25954537,-63.08925601,812.4518461,,,,,,-0.077652917
1.22139814,-1.28900948,-63.03968358,811.5396408,,,,,,-0.077679118
1.22235849,-1.31616976,-62.99605955,810.7376242,,,,,,-0.077702154
1.22331884,-1.34451481,-62.95239857,809.9356075,,,,,,-0.077725189
1.22418026,-1.37096153,-62.91320425,809.2162151,,,,,,-0.077745852
1.225,-1.3970466,-62.87587822,808.5316239,,,,,,-0.077765515
1.22502789,-1.39795022,-62.87291816,808.4866048,,,,,,-0.077766184
1.22505579,-1.39885491,-62.86995823,808.4415857,,,,,,-0.077766853
1.22519526,-1.40339434,-62.85515709,808.2164901,,,,,,-0.077770199
1.2258926,-1.42649396,-62.78112862,807.0910122,,,,,,-0.077786926
1.22695985,-1.46316399,-62.66775775,805.368509,,,,,,-0.077812526
1.22802711,-1.50145204,-62.55429887,803.6460058,,,,,,-0.077838126
1.22909437,-1.5413789,-62.4407518,801.9235025,,,,,,-0.077863726
1.23,-1.57655935,-62.34433107,800.4618554,,,,,,-0.077885449
1.23005509,-1.5787384,-62.33553628,800.3353571,,,,,,-0.07788677
1.23011019,-1.58092192,-62.32674135,800.2088588,,,,,,-0.077888092
1.23038566,-1.59190655,-62.28276111,799.5763673,,,,,,-0.0778947
1.23176303,-1.64851333,-62.0627349,796.4139098,,,,,,-0.077927738
1.2331404,-1.70795331,-61.84249972,793.2514523,,,,,,-0.077960777
1.23451777,-1.77027619,-61.62205557,790.0889948,,,,,,-0.077993816
1.235,-1.79279151,-61.5448264,788.9817859,,,,,,-0.078005383
1.23503441,-1.79441188,-61.53673046,788.8696519,,,,,,-0.078006208
1.23506881,-1.79603414,-61.52863415,788.7575179,,,,,,-0.078007034
1.23524084,-1.80417351,-61.4881504,788.1968479,,,,,,-0.07801116
1.23610097,-1.84557774,-61.28566187,785.393498,,,,,,-0.078031792
1.23756406,-1.91875174,-60.94096473,780.6250179,,,,,,-0.078066887
1.23902715,-1.99544314,-60.59593289,775.8565379,,,,,,-0.078101981
1.24,-2.04841947,-60.36632427,772.6858159,,,,,,-0.078125317
1.24020635,-2.05986239,-60.30564499,771.8602226,,,,,,-0.078130267
1.24041269,-2.0713781,-60.24495734,771.0346292,,,,,,-0.078135216
1.24144443,-2.13005692,-59.94139727,766.9066624,,,,,,-0.078159964
1.24265617,-2.20134149,-59.58461555,762.0585087,,,,,,-0.07818903
1.2438679,-2.27521769,-59.22755182,757.210355,,,,,,-0.078218095
1.245,-2.34661437,-58.89370151,752.6808443,,,,,,-0.078245251
1.24503968,-2.34915901,-58.87982417,752.4943338,,,,,,-0.078246203
1.24507936,-2.35170653,-58.86594647,752.3078233,,,,,,-0.078247154
1.24527776,-2.36448729,-58.79655268,751.3752709,,,,,,-0.078251913
1.24626978,-2.42947872,-58.44945092,746.7125087,,,,,,-0.078275709
1.24753094,-2.51475284,-58.00785698,740.7846984,,,,,,-0.07830596
1.2487921,-2.60303364,-57.56590438,734.8568881,,,,,,-0.078336211
1.25,-2.69044643,-57.14227841,729.1793993,,,,,,-0.078365185
1.25015032,-2.70152329,-57.08745444,728.4462865,,,,,,-0.078368791
1.25030065,-2.71264448,-57.03262536,727.7131737,,,,,,-0.078372396
1.25105226,-2.76892071,-56.75839996,724.0476096,,,,,,-0.078390425
1.25246052,-2.87741296,-56.24424584,717.1796765,,,,,,-0.078424205
1.2537274,-2.97846083,-55.7813114,711.001219,,,,,,-0.078454593
1.25499428,-3.08281104,-55.31800145,704.8227614,,,,,,-0.078484982
1.255,-3.08329008,-55.31590716,704.7948454,,,,,,-0.078485119
1.25509151,-3.09095795,-55.28513428,704.38306,,,,,,-0.078487314
1.25518303,-3.09864329,-55.25435976,703.9712746,,,,,,-0.078489509
1.2556406,-3.13733335,-55.10045953,701.9123477,,,,,,-0.078500485
1.25650674,-3.21178276,-54.80901557,698.0149723,,,,,,-0.078521261
1.25737288,-3.28783489,-54.51740966,694.1175968,,,,,,-0.078542037
1.25855453,-3.39419963,-54.11931998,688.8005327,,,,,,-0.078570381
1.25973618,-3.50360458,-53.72092888,683.4834687,,,,,,-0.078598725
1.26,-3.52845013,-53.63194042,682.296348,,,,,,-0.078605053
1.26003936,-3.53217022,-53.62755851,682.2324079,,,,,,-0.078605997
1.26007872,-3.53589375,-53.62317648,682.1684677,,,,,,-0.078606941
1.26027553,-3.55456313,-53.60126468,681.848767,,,,,,-0.078611662
1.26125957,-3.64922264,-53.49166024,680.2502632,,,,,,-0.078635266
1.26250884,-3.77260294,-53.3524051,678.2209105,,,,,,-0.078665232
1.26375811,-3.89960795,-53.21302834,676.1915578,,,,,,-0.078695198
1.265,-4.0294701,-53.07435452,674.1741951,,,,,,-0.078724987
1.26505882,-4.03571042,-53.07403303,674.1580291,,,,,,-0.078726398
1.26511764,-4.04195885,-53.07371148,674.1418631,,,,,,-0.078727808
1.26541174,-4.0733231,-53.07210309,674.0610331,,,,,,-0.078734863
1.26681459,-4.22574157,-53.06441587,673.675482,,,,,,-0.078768513
1.26797636,-4.35550636,-53.05802984,673.3561852,,,,,,-0.07879638
1.26913814,-4.48849618,-53.05162618,673.0368884,,,,,,-0.078824247
1.27,-4.58926504,-53.04686408,672.8000189,,,,,,-0.078844921
1.27011659,-4.60303652,-53.03781605,672.6614023,,,,,,-0.078847717
1.27023318,-4.61684156,-53.02876724,672.5227857,,,,,,-0.078850514
1.27081612,-4.6863707,-52.98351139,671.8297028,,,,,,-0.078864497
1.2721381,-4.84716553,-52.88080924,670.2579427,,,,,,-0.078896207
1.27330033,-4.99211991,-52.7904346,668.8761059,,,,,,-0.078924085
1.27446257,-5.1404667,-52.69998307,667.4942691,,,,,,-0.078951963
1.275,-5.21022834,-52.6581317,666.855299,,,,,,-0.078964855
1.27507867,-5.22050245,-52.64532054,666.6771285,,,,,,-0.078966742
1.27515733,-5.23079263,-52.63250854,666.498958,,,,,,-0.078968628
1.27555067,-5.28248438,-52.56843912,665.6081053,,,,,,-0.078978063
1.27685966,-5.45740406,-52.35509753,662.6433887,,,,,,-0.079009462
1.27800195,-5.61368776,-52.16877353,660.0562372,,,,,,-0.079036862
1.27914424,-5.773389,-51.98230776,657.4690856,,,,,,-0.079064262
1.28,-5.8953041,-51.84252186,655.5308909,,,,,,-0.079084789
1.2800405,-5.90112239,-51.82890639,655.3506777,,,,,,-0.07908576
1.28008099,-5.90694513,-51.81529041,655.1704645,,,,,,-0.079086731
1.28028348,-5.93612553,-51.7472059,654.2693986,,,,,,-0.079091588
1.2812959,-6.08368837,-51.40665156,649.764069,,,,,,-0.079115873
1.28247383,-6.25884323,-51.01014695,644.5221951,,,,,,-0.079144128
1.28365177,-6.43772934,-50.61334627,639.2803212,,,,,,-0.079172383
1.2848297,-6.62039857,-50.21624923,634.0384474,,,,,,-0.079200638
1.285,-6.64712741,-50.15881386,633.2805962,,,,,,-0.079204722
1.28505464,-6.65572059,-50.13264188,632.939688,,,,,,-0.079206033
1.28510928,-6.66432221,-50.106469,632.5987799,,,,,,-0.079207344
1.28538248,-6.70745688,-49.97559121,630.8942389,,,,,,-0.079213897
1.28662747,-6.90670134,-49.37889638,623.1266189,,,,,,-0.07924376
1.28769828,-7.08159615,-48.86531027,616.4457181,,,,,,-0.079269446
1.2887691,-7.25975913,-48.3513811,609.7648173,,,,,,-0.079295131
1.28983991,-7.4412072,-47.83710858,603.0839165,,,,,,-0.079320816
1.29,-7.46861929,-47.76019155,602.0850732,,,,,,-0.079324656
1.2900734,-7.48121232,-47.71896471,601.5519987,,,,,,-0.079326417
1.2901468,-7.49382099,-47.677736,601.0189243,,,,,,-0.079328178
1.29051381,-7.55709881,-47.47156443,598.3535521,,,,,,-0.079336981
1.29174253,-7.77179502,-46.78097103,589.4300251,,,,,,-0.079366454
1.29278163,-7.95677697,-46.19654719,581.8836744,,,,,,-0.079391379
1.29382072,-8.14489655,-45.61174704,574.3373238,,,,,,-0.079416303
1.295,-8.36222506,-44.94759467,565.7728799,,,,,,-0.07944459
1.29509381,-8.37968951,-44.89098343,565.0442878,,,,,,-0.079446841
1.29518762,-8.39718016,-44.83436891,564.3156956,,,,,,-0.079449091
1.29565666,-8.48502772,-44.55124699,560.6727349,,,,,,-0.079460342
1.29686907,-8.71516658,-43.81903707,551.2561953,,,,,,-0.079489423
1.29787988,-8.91043439,-43.20815965,543.4054291,,,,,,-0.079513669
1.2988907,-9.10878956,-42.59690165,535.5546629,,,,,,-0.079537916
1.3,-9.33002018,-41.92564644,526.9389444,,,,,,-0.079564524
1.30008027,-9.34617204,-41.87762347,526.3226351,,,,,,-0.07956645
1.30016053,-9.36234337,-41.82959801,525.7063257,,,,,,-0.079568375
1.30056187,-9.44349264,-41.58943558,522.6247791,,,,,,-0.079578002
1.30177227,-9.69119835,-40.86475902,513.3309995,,,,,,-0.079607035
1.30277521,-9.89982399,-40.26388002,505.6301336,,,,,,-0.079631093
1.30377815,-10.111497,-39.66263049,497.9292676,,,,,,-0.07965515
1.3047811,-10.32621069,-39.06101055,490.2284017,,,,,,-0.079679208
1.305,-10.37347894,-38.92965212,488.5476162,,,,,,-0.079684458
1.30504698,-10.38364192,-38.90352582,488.21284,,,,,,-0.079685585
1.30509395,-10.3938116,-38.87739865,487.8780637,,,,,,-0.079686712
1.30532884,-10.44476093,-38.74675194,486.2041822,,,,,,-0.079692346
1.30650328,-10.70205059,-38.09323534,477.8347749,,,,,,-0.079720517
1.30750663,-10.92523721,-37.53454883,470.6846137,,,,,,-0.079744584
1.30850997,-11.15152903,-36.97551804,463.5344526,,,,,,-0.079768651
1.30951332,-11.3809011,-36.41614319,456.3842914,,,,,,-0.079792718
1.31,-11.49326318,-36.1446893,452.9160402,,,,,,-0.079804392
1.3100495,-11.50473102,-36.12016996,452.6020634,,,,,,-0.07980558
1.31009899,-11.51620628,-36.09564977,452.2880865,,,,,,-0.079806767
1.31034648,-11.57369421,-35.97303806,450.7182022,,,,,,-0.079812703
1.31158391,-11.86393275,-35.35969973,442.8687807,,,,,,-0.079842385
1.31263638,-12.11446122,-34.83766926,436.1925984,,,,,,-0.07986763
1.31368885,-12.36834086,-34.3153017,429.5164161,,,,,,-0.079892876
1.31474132,-12.62554881,-33.79259705,422.8402337,,,,,,-0.079918121
1.315,-12.68927435,-33.6640748,421.1993574,,,,,,-0.079924326
1.3150213,-12.69453095,-33.65440074,421.0756254,,,,,,-0.079924837
1.3150426,-12.69978892,-33.64472655,420.9518933,,,,,,-0.079925348
1.31514911,-12.72609922,-33.5963538,420.3332331,,,,,,-0.079927903
1.31568165,-12.85816315,-33.35444253,417.2399322,,,,,,-0.079940677
1.31701488,-13.19255053,-32.74845708,409.495676,,,,,,-0.079972657
1.31812699,-13.47557626,-32.24260058,403.0358698,,,,,,-0.079999333
1.3192391,-13.7622964,-31.73639944,396.5760636,,,,,,-0.080026009
1.32,-13.96058364,-31.38985999,392.1562891,,,,,,-0.08004426
1.3200595,-13.97616215,-31.36491305,391.8376381,,,,,,-0.080045687
1.32011901,-13.99175114,-31.33996528,391.5189872,,,,,,-0.080047115
1.32041652,-14.06985316,-31.21521246,389.9257323,,,,,,-0.080054251
1.32182163,-14.44224684,-30.62572381,382.401121,,,,,,-0.080087955
1.32297417,-14.75203186,-30.1418166,376.2290525,,,,,,-0.080115601
1.32412671,-15.06567086,-29.65756812,370.056984,,,,,,-0.080143247
1.325,-15.30586458,-29.29042101,365.3803468,,,,,,-0.080164194
1.32506686,-15.32434557,-29.26332144,365.0349932,,,,,,-0.080165798
1.32513373,-15.3428394,-29.23622086,364.6896396,,,,,,-0.080167402
1.32546805,-15.43550104,-29.10070104,362.9628715,,,,,,-0.080175421
1.32688263,-15.83111352,-28.52698587,355.6566044,,,,,,-0.080209352
1.3280646,-16.1660405,-28.0472311,349.5517659,,,,,,-0.080237704
1.32924657,-16.50489364,-27.56713016,343.4469274,,,,,,-0.080266056
1.33,-16.7229216,-27.26091678,339.5554946,,,,,,-0.080284128
1.33010824,-16.75437277,-27.21725488,339.0006894,,,,,,-0.080286724
1.33021647,-16.78585642,-27.17359002,338.4458841,,,,,,-0.08028932
1.33075766,-16.94376152,-26.95522284,335.6718579,,,,,,-0.080302302
1.33219675,-17.36758902,-26.37419877,328.2952756,,,,,,-0.080336821
1.33342164,-17.73278619,-25.87925699,322.0166726,,,,,,-0.080366202
1.33464653,-18.10201315,-25.38394627,315.7380696,,,,,,-0.080395583
1.335,-18.20930283,-25.24094603,313.9262549,,,,,,-0.080404062
1.33508461,-18.23503428,-25.20455458,313.4657355,,,,,,-0.080406091
1.33516922,-18.26078466,-25.16816126,313.005216,,,,,,-0.080408121
1.33559228,-18.38981998,-24.98616672,310.7026189,,,,,,-0.080418269
1.33704118,-18.8353082,-24.36250565,302.816534,,,,,,-0.080453023
1.33826233,-19.21499945,-23.83645077,296.170045,,,,,,-0.080482315
1.33948348,-19.59848333,-23.31000652,289.523556,,,,,,-0.080511606
1.34,-19.76181285,-23.08721679,286.7122595,,,,,,-0.080523996
1.34005802,-19.78020075,-23.06401534,286.4191784,,,,,,-0.080525388
1.34011604,-19.79859701,-23.04081308,286.1260973,,,,,,-0.080526779
1.34040613,-19.89070361,-22.92478945,284.6606917,,,,,,-0.080533738
1.34185661,-20.35435477,-22.34436559,277.3336637,,,,,,-0.08056853
1.34307302,-20.74714236,-21.85721234,271.1890072,,,,,,-0.080597708
1.34428944,-21.14345198,-21.36970058,265.0443507,,,,,,-0.080626886
1.345,-21.3765535,-21.08475636,261.4549715,,,,,,-0.08064393
1.34505269,-21.39388482,-21.06249283,261.1748063,,,,,,-0.080645194
1.34510538,-21.41122254,-21.04022859,260.8946411,,,,,,-0.080646458
1.34536883,-21.49800681,-20.92889676,259.4938152,,,,,,-0.080652777
1.34668606,-21.93430434,-20.37197195,252.4896855,,,,,,-0.080684373
1.34800329,-22.37450275,-19.81460453,245.4855559,,,,,,-0.080715969
1.34932053,-22.8184945,-19.25679457,238.4814262,,,,,,-0.080747565
1.35,-23.04896709,-18.96888564,234.8684767,,,,,,-0.080763864
1.35009195,-23.08022997,-18.93100385,234.3930318,,,,,,-0.080766069
1.3501839,-23.11151055,-18.89311996,233.9175869,,,,,,-0.080768275
1.35064364,-23.26817802,-18.703669,231.5403625,,,,,,-0.080779303
1.35212671,-23.77653966,-18.09216394,223.8717014,,,,,,-0.080814877
1.35333805,-24.19504006,-17.59229218,217.6080698,,,,,,-0.080843933
1.3545494,-24.61637872,-17.09205648,211.3444383,,,,,,-0.080872989
1.355,-24.77381571,-16.90588534,209.0144853,,,,,,-0.080883798
1.35513587,-24.82136333,-16.85102696,208.3278541,,,,,,-0.080887057
1.35527175,-24.86894522,-16.79616415,207.6412229,,,,,,-0.080890316
1.35595111,-25.10736557,-16.52178278,204.2080669,,,,,,-0.080906612
1.35745765,-25.63907109,-15.91292097,196.5947686,,,,,,-0.080942749
1.35943482,-26.34286971,-15.11302695,186.6032145,,,,,,-0.080990175
1.36,-26.54525113,-14.88419793,183.7470649,,,,,,-0.081003732
1.36010291,-26.58215772,-14.84649621,183.2760479,,,,,,-0.0810062
1.36020582,-26.61908133,-14.80879217,182.805031,,,,,,-0.081008669
1.36072039,-26.80395331,-14.62023717,180.4499464,,,,,,-0.081021011
1.36225478,-27.3576946,-14.05763057,173.4272051,,,,,,-0.081057817
1.36350613,-27.81190818,-13.5984271,167.6999704,,,,,,-0.081087832
1.36475747,-28.26834674,-13.13887977,161.9727358,,,,,,-0.081117848
1.365,-28.35706136,-13.04977134,160.8626934,,,,,,-0.081123666
1.36515439,-28.41357767,-13.00062799,160.2495948,,,,,,-0.081127369
1.36530879,-28.4701259,-12.95148013,159.6364962,,,,,,-0.081131072
1.36608076,-28.75334177,-12.70567263,156.571003,,,,,,-0.08114959
1.36767638,-29.34117335,-12.19724353,150.2348138,,,,,,-0.081187863
1.36927201,-29.93209549,-11.68832944,143.8986245,,,,,,-0.081226137
1.37,-30.20265363,-11.45597896,141.0077721,,,,,,-0.0812436
1.37021637,-30.28317596,-11.39969094,140.3059787,,,,,,-0.08124879
1.37043273,-30.36374758,-11.34339559,139.6041854,,,,,,-0.081253979
1.37151457,-30.76733002,-11.06180974,136.0952188,,,,,,-0.081279929
1.37282037,-31.25600123,-10.72168653,131.859815,,,,,,-0.081311251
1.37412618,-31.74621689,-10.38129803,127.6244113,,,,,,-0.081342573
1.375,-32.07504923,-10.15336719,124.7901457,,,,,,-0.081363533
1.37513943,-32.12757272,-10.12517637,124.4385507,,,,,,-0.081366878
1.37527885,-32.18011096,-10.09698316,124.0869558,,,,,,-0.081370222
1.37597599,-32.44302023,-9.95598197,122.3289811,,,,,,-0.081386944
1.37763715,-33.07088401,-9.61976212,118.1400138,,,,,,-0.08142679
1.37929831,-33.70048048,-9.283208444,113.9510466,,,,,,-0.081466636
1.38,-33.96686788,-9.140944995,112.1815908,,,,,,-0.081483467
1.38007607,-33.99576203,-9.129714988,112.0412624,,,,,,-0.081485292
1.38015215,-34.02465881,-9.118484496,111.900934,,,,,,-0.081487117
1.38053251,-34.16918145,-9.062324245,111.1992919,,,,,,-0.081496241
1.38218931,-34.79938915,-8.817551293,108.1430687,,,,,,-0.081535982
1.38364762,-35.35486101,-8.601902365,105.4529963,,,,,,-0.081570962
1.385,-35.87042548,-8.401748517,102.9583128,,,,,,-0.081603401
1.38506995,-35.89710141,-8.393095397,102.8501593,,,,,,-0.081605079
1.3851399,-35.92377799,-8.384441914,102.7420058,,,,,,-0.081606757
1.38548967,-36.05717009,-8.341169103,102.2012386,,,,,,-0.081615147
1.38717018,-36.6982379,-8.133128233,99.60299694,,,,,,-0.081655457
1.38860589,-37.24597799,-7.955227203,97.38324669,,,,,,-0.081689895
1.39,-37.77771286,-7.782334131,95.2278086,,,,,,-0.081723335
1.39007906,-37.80786004,-7.771788571,95.09656212,,,,,,-0.081725232
1.39015812,-37.83800619,-7.761242515,94.96531565,,,,,,-0.081727128
1.39055342,-37.98872018,-7.708504764,94.30908328,,,,,,-0.08173661
1.39217973,-38.60840004,-7.491405342,91.60927599,,,,,,-0.08177562
1.39356909,-39.13715997,-7.305770329,89.30282885,,,,,,-0.081808946
1.39495845,-39.66515522,-7.119981584,86.9963817,,,,,,-0.081842273
1.395,-39.68093183,-7.114423099,86.92740608,,,,,,-0.081843269
1.39515481,-39.73970854,-7.092380734,86.6541503,,,,,,-0.081846983
1.39530963,-39.79847356,-7.070336361,86.38089453,,,,,,-0.081850696
1.3960837,-40.09211519,-6.96008399,85.01461568,,,,,,-0.081869264
1.39769456,-40.7021137,-6.7304842,82.17136501,,,,,,-0.081907903
1.39930542,-41.31044079,-6.500664688,79.32811434,,,,,,-0.081946542
1.4,-41.57215454,-6.401502618,78.1021528,,,,,,-0.081963203
